Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2022-06-03,14.0512,14.1851,13.9558,14.013,7461.2545674815
2022-06-06,14.1086,14.1468,13.4204,13.7836,20419.064308484
2022-06-07,13.516,13.7646,13.3822,13.5351,7145.3124924143
2022-06-08,13.4778,13.5351,13.3822,13.3822,16190.462098478
2022-06-09,13.3822,13.4778,12.9998,13.3822,10053.653448331
2022-06-10,13.3631,13.3631,13.1145,13.2484,7797.0737929669
2022-06-13,13.2484,13.2484,12.6366,12.8852,8354.6801704862
2022-06-14,12.9042,12.9042,12.6175,12.6748,7681.995553704
2022-06-15,12.866,12.9807,12.6748,12.7514,3953.4606015862
2022-06-17,12.7514,12.9425,12.5984,12.6558,1527.4020847621
2022-06-20,12.6558,13.0573,12.6558,12.9998,3051.6656720897
2022-06-21,12.9998,13.2292,12.9616,13.019,5967.3297886869
2022-06-22,12.9998,13.3248,12.7514,12.9998,4240.110033932
2022-06-23,12.9998,12.9998,12.713,12.7322,3913.7063007499
2022-06-24,12.8852,13.2867,12.7322,13.2867,4207.678893776
2022-06-27,13.2867,13.7454,13.2867,13.5734,12293.494450711
2022-06-28,13.7263,13.7263,13.5543,13.7072,3515.1171265757
2022-06-29,13.7072,13.7454,13.2867,13.7454,11565.363045921
2022-06-30,13.7646,13.7646,13.2675,13.7072,8182.0628115919
2022-07-01,13.7263,13.8028,13.5734,13.7836,2174.9787220687
2022-07-04,13.8028,13.8028,13.4013,13.5925,5087.5043412315
2022-07-05,13.7864,13.7864,12.9914,13.3792,6407.3786171916
2022-07-06,13.5731,13.8639,13.3792,13.3792,6522.9012194333
2022-07-07,13.0883,13.767,13.0883,13.767,6157.7672802051
2022-07-08,13.3986,13.9803,13.3404,13.515,2268.1625207991
2022-07-11,13.5731,13.7282,13.4762,13.6701,67129.977872292
2022-07-12,13.5925,13.6701,13.5537,13.6701,1701.8954794537
2022-07-13,13.6701,13.767,13.4762,13.7088,2439.3835205502
2022-07-14,13.7088,13.7864,13.4762,13.6313,2062.903611459
2022-07-15,13.7864,13.9997,13.6313,13.9997,6472.3600809526
2022-07-18,14.0966,14.6008,14.0966,14.3487,9260.3743118394
2022-07-19,14.4457,14.7171,14.2129,14.7171,7056.1618029954
2022-07-20,14.7366,14.8334,14.1548,14.7171,2610.6045203013
2022-07-21,14.7366,14.9304,14.1354,14.9304,10447.575340234
2022-07-22,14.9304,15.0273,14.2517,14.8141,2698.2779237883
2022-07-25,14.7947,15.0273,14.3875,14.6396,2980.8957185582
2022-07-26,14.7559,14.8141,14.2517,14.3099,4549.7339150728
2022-07-27,14.3099,14.5426,14.2129,14.5426,986.06792627739
2022-07-28,14.5426,15.008,14.2711,14.9692,3309.9288445859
2022-07-29,14.9692,14.9692,14.6201,14.911,1369.7679980088
2022-08-01,14.911,14.9304,14.6396,14.8917,958.2187275227
2022-08-02,14.8917,14.9304,14.3875,14.4845,3071.6634774624
2022-08-03,14.4845,14.9304,14.4457,14.9304,2432.1633579101
2022-08-04,14.6008,14.9304,14.5038,14.7753,1051.0493900384
2022-08-05,14.8141,14.9304,14.7171,14.9304,2151.6084667517
2022-08-08,14.9498,14.9498,14.1548,14.4457,4236.172566131
2022-08-09,14.6396,14.6396,14.3099,14.3099,1041.7663237868
2022-08-10,14.5038,14.6008,14.3099,14.6008,515.72590286475
2022-08-11,14.5426,14.5426,14.2711,14.3294,3166.5570435895
2022-08-12,14.3294,14.4263,14.2517,14.4263,960.28163113416
2022-08-16,14.5426,14.6396,14.4263,14.5814,2973.6755559181
2022-08-17,14.6008,14.6977,14.1548,14.3294,3860.7241088455
2022-08-18,14.3681,14.3875,13.2822,13.6313,10049.434943222
2022-08-19,13.6119,13.8446,13.6119,13.8446,2998.4303992556
2022-08-22,13.8446,13.8446,13.5731,13.7282,1178.9494139488
2022-08-23,13.6313,13.7476,13.5343,13.5731,1515.2027026166
2022-08-24,13.5731,13.6313,13.4762,13.5537,2647.7367853076
2022-08-25,13.5731,13.6506,13.418,13.4955,2168.1116956434
2022-08-26,13.418,13.5537,13.2822,13.2822,2645.6738816961
2022-08-29,13.5731,13.5731,13.1659,13.4568,4694.1371678749
2022-08-30,13.4568,13.9609,13.3792,13.7864,1989.6705332522
2022-08-31,13.6701,13.6701,13.3792,13.5537,5687.4252567924
2022-09-01,13.5537,13.5731,13.0883,13.5343,6470.2971773411
2022-09-02,13.5343,13.5537,13.3792,13.5537,3180.9973688697
2022-09-05,13.5343,13.5343,13.418,13.418,535.32348717361
2022-09-06,13.418,13.5343,13.3792,13.3792,1680.2349915333
2022-09-07,13.3792,13.4955,13.2822,13.4568,2186.6778281465
2022-09-08,13.4762,13.4762,13.2822,13.4374,1390.3970341234
2022-09-09,13.4374,13.4762,13.3404,13.4762,12715.737861033
2022-09-12,13.4762,14.0578,13.4762,13.7088,9858.6163591625
2022-09-13,14.0385,14.0385,13.6894,13.7864,2334.1754363658
2022-09-14,13.7864,13.9803,13.418,13.9222,1612.1591723552
2022-09-15,13.9222,14.116,13.3792,13.8057,4695.1686196806
2022-09-16,13.5731,13.5731,13.3016,13.5731,5560.5566846877
2022-09-19,13.4762,13.5537,13.1853,13.3598,2912.8198993801
2022-09-20,13.4568,13.4568,13.1465,13.1465,1101.5905285191
2022-09-21,13.3792,13.3792,13.0883,13.3598,7917.4240607796
2022-09-22,13.3016,13.3986,13.2629,13.2629,2420.8173880471
2022-09-23,13.4955,13.4955,13.2241,13.3016,1751.4051661287
2022-09-26,13.4374,13.4374,12.8945,12.8945,6396.0326473286
2022-09-27,12.9332,13.1659,12.8362,12.8945,3310.9602963917
2022-09-28,12.875,12.9914,12.8362,12.9914,1390.3970341234
2022-09-29,13.1465,13.1853,12.8169,12.8362,1114.9994019936
2022-09-30,12.8362,13.2241,12.8362,13.1853,1710.1470938995
2022-10-03,12.972,13.1659,12.8169,12.8945,1582.247069989
2022-10-04,13.1465,13.1659,12.9138,13.1659,1514.1712508109
2022-10-05,13.1853,13.2822,13.0496,13.2047,1086.1187514332
2022-10-06,13.0108,13.2434,12.9138,13.2434,3320.2433626432
2022-10-07,13.2241,13.3598,13.2241,13.3404,3939.1144460809
2022-10-10,13.3404,13.3598,13.0883,13.2629,812.78402291484
2022-10-11,13.2822,13.2822,12.9527,13.2629,906.64613723622
2022-10-12,13.2629,13.3598,13.0883,13.3404,1074.7727815701
2022-10-13,13.1465,13.3598,13.1271,13.2047,1185.1381247832
2022-10-14,13.1853,13.3598,13.1853,13.3598,1881.3680936506
2022-10-17,13.1853,13.3404,12.9332,13.2434,1990.7019850579
2022-10-18,13.1465,13.321,13.1465,13.1853,647.75173399812
2022-10-19,13.1853,13.2822,13.0108,13.0883,1378.0196124546
2022-10-20,13.1853,13.1853,13.0883,13.1853,1380.0825160661
2022-10-21,13.1853,13.321,13.0883,13.2434,8258.834608476
2022-10-24,13.1853,13.2241,12.9332,13.2241,2011.3310211725
2022-10-25,13.2241,13.2241,12.9914,13.1465,4098.989475969
2022-10-26,13.1271,13.1853,12.9914,13.069,1194.4211910348
2022-10-27,13.2047,13.2434,13.1465,13.2434,873.63967945288
2022-10-28,13.1853,13.3598,13.0496,13.3404,4018.5362351221
2022-10-31,13.3404,13.418,13.1465,13.3986,5196.4541972652
2022-11-02,13.3986,13.6506,13.3986,13.6313,6373.3407076025
2022-11-03,13.5731,13.5731,13.2822,13.2822,3390.3820854328
2022-11-04,13.4762,13.7088,13.321,13.6701,7747.2345128342
2022-11-07,13.767,14.0578,13.6701,13.8639,7699.7877297706
2022-11-08,13.8639,14.0191,13.6701,14.0191,4714.7662039895
2022-11-09,13.9997,14.0191,13.6894,13.9609,3294.4570675
2022-11-10,13.9609,14.2129,13.767,14.2129,3292.3941638885
2022-11-14,14.4457,14.5426,14.2711,14.5232,5839.0486722346
2022-11-15,14.5426,14.5426,14.3099,14.4263,4327.9717768409
2022-11-16,14.3099,14.5426,14.1548,14.3099,2401.2198037383
2022-11-17,14.1354,14.1354,13.767,13.7864,5852.4575457091
2022-11-18,13.8446,14.1548,13.6701,14.1354,4936.5283422213
2022-11-21,14.116,14.2324,14.0191,14.1742,675.60093275282
2022-11-22,14.8917,14.8917,14.562,14.8334,6731.2544841907
2022-11-23,14.8334,14.8917,14.6201,14.7366,2084.5640993793
2022-11-24,14.6783,14.8141,14.6201,14.6396,4452.7774453342
2022-11-25,14.5814,14.5814,14.4457,14.5814,1839.0785696157
2022-11-28,14.5426,14.5814,14.0385,14.3487,2272.2883280221
2022-11-29,14.5426,14.5814,14.2129,14.3099,2872.5932789566
2022-11-30,14.2517,14.5814,14.2517,14.5814,3019.0594353702
2022-12-01,14.5814,14.7366,14.4457,14.7171,2704.4666346227
2022-12-02,14.7171,14.7171,14.5038,14.7171,2324.8923701143
2022-12-05,14.7171,14.7753,14.4457,14.6783,7164.464242597
2022-12-06,14.6783,14.6977,14.2517,14.2517,10507.399544966
2022-12-07,14.2517,14.5426,13.9609,14.3487,4904.5533362437
2022-12-08,14.5038,14.5426,14.0578,14.2517,3111.8900978859
2022-12-09,14.4845,14.4845,14.0966,14.3099,1910.248744211
2022-12-12,14.3487,14.3487,14.0966,14.3294,3963.8692894184
2022-12-13,14.3294,14.3294,13.9609,14.2324,8111.3370002567
2022-12-14,14.1548,14.2517,14.0191,14.0191,5036.5791673771
2022-12-15,14.0966,14.0966,13.1853,13.9609,10778.671369873
2022-12-16,13.9609,13.9609,13.5731,13.7476,3248.0417362422
2022-12-19,13.6701,13.6701,13.5731,13.6701,7991.6885907921
2022-12-20,13.6701,13.7476,13.6119,13.6313,2093.8471656309
2022-12-21,13.6313,13.7282,13.5343,13.5731,7358.3771820742
2022-12-22,13.5731,13.6506,13.4374,13.4955,14618.766442604
2022-12-23,13.3792,13.4762,13.2822,13.3016,10948.860917819
2022-12-27,13.2629,13.3016,12.8945,12.8945,25208.682132029
2022-12-28,13.069,13.0883,12.8362,13.0302,19576.955272746
2022-12-29,13.0883,13.3792,13.0883,13.2822,3552.3200189324
2022-12-30,13.3986,13.5731,13.2822,13.4955,3440.9232239136
2023-01-02,13.4955,13.9803,13.418,13.9803,4170.1596505643
2023-01-03,13.9609,14.0578,13.8639,13.8834,4614.7153788337
2023-01-04,14.0578,14.3294,14.0578,14.3294,14214.437334758
2023-01-05,14.3487,14.5232,14.2517,14.5232,68031.4667505
2023-01-09,14.5426,14.5426,14.3487,14.5232,4493.0040657577
2023-01-10,14.5232,14.5426,14.3875,14.4263,8778.6863185637
2023-01-11,14.5038,14.5426,14.3875,14.5038,10172.177708104
2023-01-12,14.5232,14.5426,14.3487,14.4845,5844.2059312633
2023-01-13,14.0966,14.3099,13.9222,14.2517,19891.548073493
2023-01-16,14.2324,14.2324,13.9609,14.1548,9064.3984687508
2023-01-17,14.1354,14.1742,13.9803,14.0578,1910.248744211
2023-01-18,14.0578,14.1742,13.9609,14.1354,3971.0894520585
2023-01-19,14.0191,14.116,13.0302,13.2822,41891.383637898
2023-01-20,13.1465,13.5537,13.0883,13.1853,22320.617075986
2023-01-23,13.0883,13.515,13.069,13.4374,20074.115043107
2023-01-24,13.4762,13.8639,13.4762,13.8252,12273.245036375
2023-01-25,13.8446,13.8446,13.4762,13.5731,9193.329944467
2023-01-26,13.5731,13.8446,13.5731,13.767,4363.0411382357
2023-01-27,13.6701,13.767,13.4955,13.767,6184.585027154
2023-01-30,13.6119,13.7476,13.2434,13.4374,8665.2266199335
2023-01-31,13.3016,13.7476,13.2822,13.5731,5479.0719920351
2023-02-01,13.5731,13.7476,13.3792,13.5731,3894.7620184346
2023-02-02,13.7282,13.767,13.5731,13.6506,3145.9280074749
2023-02-03,13.6701,13.9415,13.6506,13.8639,12271.182132764
2023-02-06,13.8639,13.9609,13.767,13.8834,4403.2677586592
2023-02-07,13.8834,13.8834,13.5925,13.767,2540.4657975117
2023-02-08,13.767,14.0385,13.7282,13.9027,3288.2683566656
2023-02-09,13.9027,14.0385,13.7476,13.767,3818.4345848106
2023-02-10,13.6313,13.7282,13.2822,13.7282,124245.59016276
2023-02-13,13.7476,13.7476,13.4762,13.6313,2735.4101887946
2023-02-14,13.6313,13.7282,13.5731,13.5731,767.40014346274
2023-02-15,13.6701,13.7476,13.5731,13.7088,1281.063142716
2023-02-16,13.7282,13.7282,13.5343,13.6894,2277.4455870507
2023-02-17,13.7088,13.7476,13.5537,13.6701,4823.0686435911
2023-02-20,13.6701,13.767,13.5731,13.5731,1510.045443588
2023-02-21,13.7282,13.7282,13.5731,13.5925,1424.4349437124
2023-02-22,13.6701,13.6701,13.5731,13.5925,2269.1939726049
2023-02-23,13.5925,13.767,13.5925,13.6894,1502.8252809479
2023-02-24,13.7088,14.0385,13.7088,13.9609,4410.4879212993
2023-02-27,14.0385,14.1354,13.515,13.5343,16842.576535757
2023-02-28,13.7476,13.9415,13.515,13.5731,35323.098539012
2023-03-01,13.6701,13.6701,13.418,13.5731,14086.537310848
2023-03-02,13.5731,13.7282,13.4762,13.5731,18972.524514588
2023-03-03,13.5731,13.6119,13.5537,13.5731,7639.9635250383
2023-03-06,13.5731,13.6701,13.5343,13.5343,6335.1769907905
2023-03-07,13.5731,13.6506,13.5343,13.5731,7148.9924655111
2023-03-08,13.5537,13.5731,13.321,13.5731,9365.5823960238
2023-03-09,13.5731,13.5731,13.3792,13.5537,5060.3025589089
2023-03-10,13.5537,13.5731,13.4568,13.515,4102.0838313862
2023-03-13,13.4762,13.5731,13.2047,13.4568,10929.26333351
2023-03-14,13.3986,13.5731,13.0883,13.5731,7659.5611093472
2023-03-15,13.5537,13.5731,13.2822,13.418,5055.1452998802
2023-03-16,13.4762,13.5537,13.1659,13.2629,4225.8580480737
2023-03-17,13.2434,13.5731,13.2434,13.5731,143798.82204397
2023-03-20,13.5731,13.5925,13.3792,13.5731,4112.3983494435
2023-03-21,13.5925,13.5925,13.2822,13.5537,4223.7951444623
2023-03-22,13.4955,13.6313,13.4762,13.6313,3286.2054530542
2023-03-23,13.6506,13.6701,13.4762,13.5731,4456.9032525571
2023-03-24,13.5731,13.5731,13.4762,13.4762,545.6380052309
2023-03-27,13.5537,13.6506,13.515,13.5343,4012.3475242877
2023-03-28,13.6701,13.767,13.5343,13.5731,6217.5914849374
2023-03-29,13.6506,14.2129,13.6119,14.2129,13521.301721308
2023-03-30,14.2129,14.2517,13.8834,14.1354,9423.3436971446
2023-03-31,14.2324,14.3099,13.9803,14.1742,10225.813202002
2023-04-03,14.1742,14.1742,14.0773,14.116,8301.1241325109
2023-04-04,14.1548,14.3487,14.0578,14.2711,6006.1438647628
2023-04-05,14.0773,14.2324,14.0578,14.1742,2179.4576655064
2023-04-06,14.2906,15.0273,14.1354,14.9304,70954.601167937
2023-04-11,14.9498,16.2296,14.6589,15.5121,28830.109421945
2023-04-12,15.6285,15.7448,15.1049,15.5121,17802.858166891
2023-04-13,15.7061,16.0745,15.3957,15.7836,10367.122099387
2023-04-14,15.7836,15.8999,15.3764,15.6091,10796.206050571
2023-04-17,15.6091,15.8999,15.6091,15.8029,4465.154867003
2023-04-18,15.8612,15.8805,15.6285,15.7061,15002.466514335
2023-04-19,15.6866,15.7836,15.4152,15.6673,6574.4738097198
2023-04-20,15.7061,15.7061,15.0273,15.6091,4249.5814396055
2023-04-21,15.3182,15.5606,15.3182,15.5121,2208.3383160668
2023-04-24,15.5121,15.5121,15.1728,15.2698,4425.9596983852
2023-04-25,15.2213,15.2698,15.1243,15.2213,3303.7401337516
2023-04-26,15.1728,15.5121,15.0273,15.3182,8447.5902889245
2023-04-27,15.5121,15.5121,15.1728,15.1728,9566.715498141
2023-04-28,15.2698,15.4152,15.0273,15.0759,9053.0524988877
2023-05-02,15.3182,15.4152,15.0273,15.2213,2258.8794545476
2023-05-04,15.3182,15.3182,14.688,14.9304,6092.7858164441
2023-05-05,14.785,14.9304,14.688,14.9304,12338.226500136
2023-05-08,14.8819,14.9304,14.7366,14.785,3462.5837118339
2023-05-09,14.785,15.2213,14.7366,15.0759,11463.555368878
2023-05-10,15.0273,15.2213,14.9304,15.0273,2948.9207125806
2023-05-11,15.0273,15.1728,14.688,14.9304,5416.1534318856
2023-05-12,14.785,14.9304,14.7366,14.9304,3917.4539581606
2023-05-15,14.9304,15.0273,14.7366,14.9789,7685.3474044904
2023-05-16,14.8819,15.3182,14.8819,15.2698,6764.260941974
2023-05-17,15.2213,15.8029,15.2213,15.7061,17513.020209481
2023-05-18,15.9484,16.4816,15.8029,16.3847,149058.19480139
2023-05-19,15.9968,16.3362,15.8029,16.3362,11108.735947707
2023-05-22,16.3847,16.724,16.1908,16.5301,72153.148166195
2023-05-23,16.724,16.724,16.5301,16.5301,10075.221238366
2023-05-24,16.4816,16.4816,15.8999,16.0938,7727.6369285253
2023-05-25,16.1423,16.4816,16.0938,16.4331,11780.211073237
2023-05-26,16.4331,16.821,16.4331,16.821,8243.3628313901
2023-05-29,16.821,16.8694,16.1423,16.4816,8772.4976077293
2023-05-30,16.6756,16.821,16.3847,16.4331,3421.3256396047
2023-05-31,16.4331,16.9179,16.1908,16.3847,11216.006935502
2023-06-01,16.3847,16.5301,16.3362,16.4816,5714.2430037414
2023-06-02,16.627,16.9179,16.4816,16.821,25384.028939003
2023-06-05,16.821,16.821,15.1728,16.1908,117154.35899837
2023-06-06,15.9968,16.4331,15.7061,16.3847,6523.932671239
2023-06-07,16.3847,16.4816,16.0454,16.2877,2665.271466005
2023-06-09,16.1908,16.3847,16.0454,16.1908,4023.6934941507
2023-06-12,16.2877,16.4816,16.1908,16.4816,2942.7320017462
2023-06-13,16.2877,16.6756,16.1908,16.3847,17677.021046592
2023-06-14,16.5786,16.627,16.1423,16.3847,5217.0832333798
2023-06-15,16.1908,16.3847,15.8999,16.1423,6841.6198274037
2023-06-16,16.1908,16.3362,15.9968,16.2877,6729.1915805792
2023-06-19,16.2877,16.2877,15.8999,16.0454,5526.5187750986
2023-06-20,16.0454,16.3847,15.9968,16.1423,3085.0723509369
2023-06-21,16.1423,16.2877,15.8999,16.1423,2953.0465198035
2023-06-22,16.1423,16.2393,15.7061,15.8999,6655.9585023724
2023-06-23,15.8999,16.1423,15.6091,15.6575,3368.7215975125
2023-06-26,15.8515,15.9484,15.7061,15.7545,2437.3206169388
2023-06-27,15.7545,15.9968,15.6091,15.9968,5833.891413206
2023-06-28,15.8999,16.5786,15.8999,16.3847,22711.537310358
2023-06-29,16.4816,16.627,16.3847,16.4816,10633.236665265
2023-06-30,16.627,16.6756,16.2877,16.4816,5020.0759384854
2023-07-03,16.5301,16.7724,16.2877,16.7724,7688.4417599076
2023-07-04,16.7724,16.7724,16.3362,16.5301,2982.9586221697
2023-07-05,16.7724,16.7724,16.2393,16.4816,4384.7016261561
2023-07-06,16.4331,16.4331,16.2393,16.3847,13293.350872242
2023-07-07,16.2877,16.3847,15.9968,16.3362,4497.1298729806
2023-07-10,16.0454,16.4816,16.0454,16.2877,2455.8867494419
2023-07-11,16.4816,16.5786,16.1423,16.3362,1500.7623773364
2023-07-12,16.3362,16.5786,16.0938,16.2877,3461.5522600282
2023-07-13,16.2877,16.5301,16.0938,16.1423,5799.8535036169
2023-07-14,16.1423,16.7724,16.0454,16.724,10826.118152937
2023-07-17,16.7724,17.4512,16.0938,17.0633,31623.28091186
2023-07-18,17.2087,17.3542,16.6756,16.9179,9409.9348236701
2023-07-19,16.5301,17.2572,16.5301,16.6756,15660.532766391
2023-07-20,16.6756,17.2572,16.6756,16.6756,5233.5864622714
2023-07-21,16.724,16.9664,16.627,16.9179,2803.4860079728
2023-07-24,16.9664,17.0149,16.4816,16.821,7040.6900259095
2023-07-25,16.821,17.1603,16.7724,16.9179,3407.9167661302
2023-07-26,16.9664,17.0633,16.4816,16.6756,6525.9955748505
2023-07-27,16.5301,16.6756,16.4816,16.5786,12026.728054806
2023-07-28,16.6756,16.821,16.4816,16.724,3626.5845489449
2023-07-31,16.7733,16.7733,16.4773,16.6747,4122.972972918
2023-08-01,16.6747,16.6747,16.3787,16.3787,4768.5810810175
2023-08-02,16.3787,16.3787,15.984,16.2307,7365.2027026045
2023-08-03,16.0827,16.0827,15.7867,15.9347,11529.729729576
2023-08-04,15.984,16.3787,15.9347,16.3787,10319.594594457
2023-08-07,16.28,16.3293,15.9347,16.28,2637.162162127
2023-08-08,16.1813,16.1813,15.7867,15.8853,7085.4729728785
2023-08-09,15.7867,15.8853,15.4413,15.5893,10665.202702561
2023-08-10,15.6387,15.7867,15.4413,15.7373,4763.51351345
2023-08-11,15.688,15.8853,15.4907,15.54,4316.5540539965
2023-08-14,15.392,15.6387,15.392,15.6387,3074.999999959
2023-08-16,15.688,16.0333,15.4907,15.6387,4959.1216215555
2023-08-17,15.5893,15.688,15.4413,15.4413,1459.45945944
2023-08-18,15.4907,15.5893,15.4413,15.4413,5105.0675674995
2023-08-21,15.4413,15.5893,15.4413,15.5893,8297.6351350245
2023-08-22,15.54,15.984,15.4907,15.7867,4564.864864804
2023-08-23,15.7867,15.836,15.54,15.688,960.810810798
2023-08-24,15.7373,15.7373,15.392,15.392,4366.216216158
2023-08-25,15.392,15.5893,15.392,15.4907,2499.324324291
2023-08-28,15.392,15.54,15.392,15.54,3914.189189137
2023-08-29,15.5893,15.5893,15.392,15.5893,7607.432432331
2023-08-30,15.5893,15.688,15.392,15.4413,3835.135135084
2023-08-31,15.4907,15.984,15.4413,15.7373,6702.3648647755
2023-09-01,15.54,15.9347,15.54,15.7373,2406.081081049
2023-09-04,15.7373,15.7867,15.6387,15.6387,3727.702702653
2023-09-05,15.7867,15.8853,15.4907,15.6387,10260.810810674
2023-09-06,15.6387,15.7867,14.948,15.392,8266.216216106
2023-09-07,15.4413,15.5893,15.096,15.4413,4929.729729664
2023-09-08,15.4907,15.7373,15.392,15.54,3254.3918918485
2023-09-11,15.54,15.6387,15.244,15.392,6601.0135134255
2023-09-12,15.1947,15.392,15.1453,15.1947,2624.999999965
2023-09-13,15.1947,15.4413,15.1947,15.1947,2986.8243242845
2023-09-14,15.3427,15.392,15.1947,15.392,2127.3648648365
2023-09-15,15.392,15.4413,15.1947,15.392,3050.675675635
2023-09-18,15.244,15.4413,14.8,15.096,10002.364864732
2023-09-19,15.0467,15.1947,14.8987,15.1947,1451.351351332
2023-09-20,15.1453,15.1947,14.8,15.096,3167.2297296875
2023-09-21,15.096,15.096,14.8493,14.8987,1391.5540540355
2023-09-22,14.8493,15.0467,14.7013,14.8,4916.5540539885
2023-09-25,14.652,15.096,14.652,14.7507,8793.243243126
2023-09-26,14.8,14.8,13.764,14.6027,7554.729729629
2023-09-27,14.6027,14.652,13.912,14.1587,7202.027026931
2023-09-28,14.208,14.208,13.912,14.0107,3047.6351350945
2023-09-29,14.1093,14.4547,13.9613,14.2573,3984.1216215685
2023-10-02,14.356,14.5533,14.0107,14.2573,2915.8783783395
2023-10-03,14.2573,14.4547,14.1587,14.2573,728.7162162065
2023-10-04,14.06,14.356,14.06,14.208,960.810810798
2023-10-05,14.356,14.7013,14.356,14.4053,2254.054054024
2023-10-06,14.4053,14.5533,14.1093,14.356,3767.2297296795
2023-10-09,14.0107,14.652,14.0107,14.6027,4702.70270264
2023-10-10,14.5533,14.8987,14.5533,14.8987,2807.432432395
2023-10-11,14.8987,15.0467,14.06,14.9973,2943.243243204
2023-10-12,14.8493,15.0467,14.4547,14.8987,4756.4189188555
2023-10-13,14.8987,15.3427,14.8493,15.096,8243.918918809
2023-10-16,15.3427,15.392,15.096,15.3427,2083.783783756
2023-10-17,15.3427,15.7373,15.096,15.096,16798.986486262
2023-10-18,15.096,15.2933,14.8493,15.1947,6897.972972881
2023-10-19,15.244,15.244,14.948,14.9973,1386.486486468
2023-10-20,14.9973,15.096,14.7013,14.8,2568.243243209
2023-10-23,14.8,14.948,14.6027,14.8,4449.324324265
2023-10-24,14.7507,14.8,14.504,14.6027,3286.8243242805
2023-10-25,14.5533,14.7507,14.5533,14.7013,1026.6891891755
2023-10-26,14.7507,14.8,14.6027,14.6027,1868.918918894
2023-10-27,14.7013,14.7013,14.504,14.7013,5429.3918918195
2023-10-30,14.7013,14.7507,14.4053,14.5533,4025.675675622
2023-10-31,14.6027,14.7507,14.504,14.6027,2318.918918888
2023-11-02,14.4547,14.948,14.4053,14.7013,11851.013513355
2023-11-03,14.7013,14.8,14.504,14.7013,2657.432432397
2023-11-06,14.8,15.1947,14.6027,14.7013,6835.135135044
2023-11-07,14.7013,14.8493,14.7013,14.8,3740.8783783285
2023-11-08,14.8,14.8987,14.8,14.8493,1684.459459437
2023-11-09,14.8,14.948,14.3067,14.7507,12416.554053888
2023-11-10,14.6027,14.8987,14.6027,14.7507,4027.702702649
2023-11-13,14.8,14.8987,14.7013,14.7507,5355.405405334
2023-11-14,14.8,14.8,14.5533,14.652,9210.810810688
2023-11-15,15.0467,15.0467,14.4547,14.5533,34808.108107644
2023-11-16,14.7013,14.8493,14.5533,14.7013,60540.202701895
2023-11-17,14.7507,14.7507,14.4547,14.504,31296.283783366
2023-11-20,14.4547,14.6027,14.356,14.6027,17622.972972738
2023-11-21,14.652,14.7013,14.356,14.6027,15497.635134928
2023-11-22,14.7013,15.1947,14.7013,14.8493,19943.918918653
2023-11-23,14.8493,15.392,14.8493,15.1947,11932.094594435
2023-11-24,15.244,15.2933,15.096,15.244,10975.337837691
2023-11-27,15.244,15.244,14.948,15.0467,13803.040540357
2023-11-28,14.9973,15.1453,14.8987,14.948,15351.689188984
2023-11-29,14.948,14.948,14.6027,14.8,10156.418918783
2023-11-30,14.8,14.948,14.7507,14.948,9686.1486485195
2023-12-01,14.948,14.948,14.7013,14.948,8496.2837836705
2023-12-04,14.948,14.948,14.7013,14.8493,8317.9054052945
2023-12-05,14.8,14.948,14.8,14.948,7845.6081080035
2023-12-06,14.948,14.948,14.8493,14.948,8583.4459458315
2023-12-07,14.8987,14.948,14.7507,14.8,10280.067567431
2023-12-08,14.8,14.9973,14.7013,14.9973,45848.310810199
2023-12-11,14.9973,15.0467,14.8493,14.8987,9034.459459339
2023-12-12,14.8987,14.8987,14.7013,14.8987,15205.74324304
2023-12-13,14.8987,14.8987,14.8,14.8,4463.513513454
2023-12-14,15.1,15.15,14.95,15,4469
2023-12-15,15,15,14.9,15,13103
2023-12-18,15,15.25,14.9,15,33388
2023-12-19,15.05,15.1,14.7,14.9,25233
2023-12-20,14.9,15.2,14.85,15.2,16760
2023-12-21,15.1,15.25,14.95,15.2,13618
2023-12-22,15.2,15.2,14.8,15,19177
2023-12-27,15,15.05,14.7,14.95,34806
2023-12-28,15,15.2,14.9,15.15,12542
2023-12-29,15.15,15.9,15,15.7,16205
2024-01-02,15.75,16.5,15.6,15.95,44801
2024-01-03,15.95,16.15,15.6,16.05,36936
2024-01-04,16,16,15.5,15.75,11290
2024-01-05,15.75,16,15.6,15.95,8070
2024-01-08,15.95,15.95,15.65,15.9,13654
2024-01-09,15.8,16.1,15.8,15.9,6146
2024-01-10,15.9,16,15.85,16,6155
2024-01-11,16,16,15.75,15.9,5010
2024-01-12,15.9,15.95,15.75,15.9,3766
2024-01-15,15.9,15.9,15.55,15.7,6169
2024-01-16,15.65,16,15.55,15.55,4808
2024-01-17,15.55,15.75,15.2,15.25,11942
2024-01-18,15.25,15.4,15.2,15.35,2867
2024-01-19,15.4,15.55,15.25,15.3,11181
2024-01-22,15.3,15.45,15.15,15.4,3850
2024-01-23,15.3,15.45,15.15,15.4,5861
2024-01-24,15.4,15.55,15.3,15.4,10264
2024-01-25,15.4,15.45,15.15,15.35,5890
2024-01-26,15.3,15.35,15.05,15.35,7536
2024-01-29,15.35,15.45,15.2,15.35,4203
2024-01-30,15.35,15.4,15.1,15.25,9813
2024-01-31,15.3,15.3,15.05,15.2,6707
2024-02-01,15.1,15.45,15.05,15.45,10567
